"Year","Session Date/Time","Date/Time","Species Code","Fence Trap","CCL(mm)","PL(mm)","Mass(g)","Sex","Dead?","Comments","Recapture","Toe-clip Code","SVL(mm)","VTL(mm)","Regen Tail?","OTL(mm)","Hatchling?","Predator?","ARAN","AUCH","BLAT","CHIL","COLE","CRUS","DERM","DIEL","DIPT","HETE","HYMA","HYMB","LEPI","MANT","ORTH","PSEU","SCOR","SOLI","THYS","UNKI","MICRO","HD-body"
"2014","2014/02/14 00:17:00","2014/02/14 00:17:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2014","2014/02/14 00:08:00","2014/02/14 00:08:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","N/A"
"2014","2014/02/13 23:39:00","2014/02/13 23:39:02","UTST","B2","N/A","N/A","4.5","F","false","N/A","true","B1C3","51","75","true","44","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2014","2014/02/13 23:39:00","2014/02/13 23:39:01","UTST","B2","N/A","N/A","6","M","false","N/A","true","A5B1","59","100","true","70","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2014","2014/02/13 23:39:00","2014/02/13 23:39:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","1","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","N/A"
"2014","2014/02/13 23:26:00","2014/02/13 23:26:01","UTST","A4","N/A","N/A","5","F","false","N/A","false","B2C1","52","82","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2014","2014/02/13 23:26:00","2014/02/13 23:26:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2014","2014/02/13 00:11:00","2014/02/13 00:11:02","UTST","A4","N/A","N/A","5.5","M","false","N/A","true","A2D2","57","89","true","54","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2014","2014/02/13 00:11:00","2014/02/13 00:11:01","UTST","A1","N/A","N/A","4","F","false","N/A","true","A2C3","48","85","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2014","2014/02/13 00:11:00","2014/02/13 00:11:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2014","2014/02/13 00:04:00","2014/02/13 00:04:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","N/A"
"2014","2014/02/12 23:43:00","2014/02/12 23:43:01","UTST","A2","N/A","N/A","6.5","M","false","N/A","true","A5B1","58","102","true","70","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2014","2014/02/12 23:43:00","2014/02/12 23:43:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","N/A"
"2014","2014/02/12 23:31:00","2014/02/12 23:31:01","UTST","B-Fence","N/A","N/A","6","M","false","N/A","true","B1D3","56","96","true","96","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2014","2014/02/12 23:31:00","2014/02/12 23:31:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","N/A"
"2014","2014/02/12 00:13:00","2014/02/12 00:13:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","N/A"
"2014","2014/02/12 00:00:00","2014/02/12 00:00:01","UTST","B-Fence","N/A","N/A","5","M","false","N/A","true","A2C5","56","53","true","20","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2014","2014/02/12 00:00:00","2014/02/12 00:00:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","N/A"
"2014","2014/02/11 23:42:00","2014/02/11 23:42:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2014","2014/02/11 23:30:00","2014/02/11 23:30:01","UTST","A3","N/A","N/A","6","M","false","N/A","true","B1D3","55","96","true","96","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2014","2014/02/11 23:30:00","2014/02/11 23:30:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2014","2014/02/10 23:57:00","2014/02/10 23:57:02","UTST","A1","N/A","N/A","6","M","false","N/A","false","A2D2","56","87","true","54","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2014","2014/02/10 23:57:00","2014/02/10 23:57:01","UTST","B3","N/A","N/A","7","M","false","N/A","false","A2D1","58","104","true","103","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2014","2014/02/10 23:57:00","2014/02/10 23:57:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","N/A"
"2014","2014/02/10 23:51:00","2014/02/10 23:51:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","N/A"
"2014","2014/02/10 23:30:00","2014/02/10 23:30:01","UTST","C2","N/A","N/A","6.5","M","false","N/A","true","A5B1","58","100","true","69","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2014","2014/02/10 23:30:00","2014/02/10 23:30:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2014","2014/02/10 23:22:00","2014/02/10 23:22:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2014","2014/01/31 00:17:01","2014/01/31 00:17:01","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","1","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","N/A"
"2014","2014/01/31 00:17:00","2014/01/31 00:17:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2014","2014/01/30 23:53:00","2014/01/30 23:53:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2014","2014/01/30 23:40:00","2014/01/30 23:40:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2014","2014/01/29 23:54:00","2014/01/29 23:54:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2014","2014/01/29 23:49:00","2014/01/29 23:49:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2014","2014/01/29 23:34:00","2014/01/29 23:34:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2014","2014/01/29 23:29:00","2014/01/29 23:29:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2014","2014/01/29 00:04:00","2014/01/29 00:04:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","N/A"
"2014","2014/01/28 23:57:00","2014/01/28 23:57:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","N/A"
"2014","2014/01/28 23:41:00","2014/01/28 23:41:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2014","2014/01/28 23:25:00","2014/01/28 23:25:02","UTST","A3","N/A","N/A","6","M","false","N/A","true","B1D3","55","95","true","95","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2014","2014/01/28 23:25:00","2014/01/28 23:25:01","UTST","C3","N/A","N/A","6","M","false","N/A","false","B1D5","54","100","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2014","2014/01/28 23:25:00","2014/01/28 23:25:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2014","2014/01/28 00:15:00","2014/01/28 00:15:01","UTST","C-Fence","N/A","N/A","5.5","M","false","N/A","false","B1C5","55","98","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2014","2014/01/28 00:15:00","2014/01/28 00:15:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2014","2014/01/28 00:11:00","2014/01/28 00:11:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2014","2014/01/27 23:53:00","2014/01/27 23:53:01","PEAM","A1","N/A","N/A","9","U","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2014","2014/01/27 23:53:00","2014/01/27 23:53:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2014","2014/01/27 23:35:00","2014/01/27 23:35:01","UTST","C3","N/A","N/A","6","M","false","N/A","false","B1D3","57","96","true","96","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2014","2014/01/27 23:35:00","2014/01/27 23:35:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2013","2013/12/05 03:19:00","2013/12/05 03:19:00","N/A","C4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2013","2013/12/05 03:11:00","2013/12/05 03:11:00","N/A","C4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2013","2013/12/05 02:55:00","2013/12/05 02:55:00","N/A","C4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","N/A"
"2013","2013/12/05 02:46:00","2013/12/05 02:46:00","N/A","C4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","N/A"
"2013","2013/12/04 02:08:00","2013/12/04 02:08:00","N/A","C4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","N/A"
"2013","2013/12/04 01:54:00","2013/12/04 01:54:01","PICA","B2","N/A","N/A","36","U","false","total length = ~540mm","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2013","2013/12/04 01:54:00","2013/12/04 01:54:00","N/A","C4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2013","2013/12/04 01:32:00","2013/12/04 01:32:00","N/A","C4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","N/A"
"2013","2013/12/04 01:22:00","2013/12/04 01:22:00","N/A","C4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","N/A"
"2013","2013/12/03 03:49:00","2013/12/03 03:49:00","N/A","C4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","N/A"
"2013","2013/12/03 03:30:00","2013/12/03 03:30:02","UTST","A4","N/A","N/A","4.5","M","false","N/A","false","B1C3","52","86","true","62","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2013","2013/12/03 03:30:00","2013/12/03 03:30:01","UTST","B4","N/A","N/A","3.5","F","false","N/A","true","A3D3","44","52","true","15","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2013","2013/12/03 03:30:00","2013/12/03 03:30:00","N/A","C4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2013","2013/12/03 03:13:00","2013/12/03 03:13:00","N/A","C4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2013","2013/12/03 03:03:00","2013/12/03 03:03:00","N/A","C4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","N/A"
"2013","2013/11/22 01:25:00","2013/11/22 01:25:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2013","2013/11/22 01:23:00","2013/11/22 01:23:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","N/A"
"2013","2013/11/22 00:53:00","2013/11/22 00:53:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2013","2013/11/22 00:52:00","2013/11/22 00:52:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2013","2013/11/20 23:40:00","2013/11/20 23:40:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2013","2013/11/20 23:31:00","2013/11/20 23:31:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2013","2013/11/20 23:13:00","2013/11/20 23:13:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2013","2013/11/20 22:57:00","2013/11/20 22:57:01","UTST","C4","N/A","N/A","5","M","false","N/A","true","A2C5","56","35","true","20","true","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2013","2013/11/20 22:57:00","2013/11/20 22:57:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","N/A"
"2013","2013/11/20 00:14:00","2013/11/20 00:14:01","UTST","A1","N/A","N/A","4","F","false","N/A","false","B1D2","50","68","true","17","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2013","2013/11/20 00:14:00","2013/11/20 00:14:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","N/A"
"2013","2013/11/20 00:03:00","2013/11/20 00:03:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2013","2013/11/19 23:38:00","2013/11/19 23:38:01","UTST","B4","N/A","N/A","7","M","false","N/A","true","A2B5","59","89","true","75","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2013","2013/11/19 23:38:00","2013/11/19 23:38:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","true","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2013","2013/11/19 23:29:00","2013/11/19 23:29:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","1","0","0","0","0","0","0","0","0","0","13","0","1","0","0","0","0","0","0","0","0","N/A"
"2013","2013/11/19 00:21:00","2013/11/19 00:21:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","1","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","N/A"
"2013","2013/11/19 00:14:00","2013/11/19 00:14:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2013","2013/11/18 23:58:00","2013/11/18 23:58:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","N/A"
"2013","2013/11/18 23:33:00","2013/11/18 23:33:03","PEAM","A4","N/A","N/A","6.5","U","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2013","2013/11/18 23:33:00","2013/11/18 23:33:02","UTST","B3","N/A","N/A","6","M","false","N/A","true","A2C5","55","32","true","20","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2013","2013/11/18 23:33:00","2013/11/18 23:33:01","UTST","C2","N/A","N/A","5","M","false","N/A","true","A2C2","52","85","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2013","2013/11/18 23:33:00","2013/11/18 23:33:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","1","8","0","0","0","0","0","0","0","0","0","0","N/A"
"2013","2013/11/01 01:55:00","2013/11/01 01:55:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","N/A"
